is_valid,issues,metrics,path
True,[],"{'blur_score': 153.1023225794622, 'brightness': 106.42716121673584, 'contrast': 73.98495392806555, 'noise_level': 0.30077880183818706}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_020.png
True,[],"{'blur_score': 114.99938505049795, 'brightness': 101.42502975463867, 'contrast': 65.6913472105297, 'noise_level': 0.29801954860045726}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_033.png
True,[],"{'blur_score': 102.38599693507058, 'brightness': 115.91370677947998, 'contrast': 55.96427251866927, 'noise_level': 0.2776360327818636}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_034.png
True,[],"{'blur_score': 176.16216470996366, 'brightness': 108.53853225708008, 'contrast': 62.390558791744155, 'noise_level': 0.4366779734799222}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_063.png
True,[],"{'blur_score': 194.78310627904887, 'brightness': 153.73539066314697, 'contrast': 66.09945285948359, 'noise_level': 0.41104633680429403}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_046.png
True,[],"{'blur_score': 165.0150943377521, 'brightness': 134.1627540588379, 'contrast': 64.03989147962412, 'noise_level': 0.4558895516328569}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_043.png
True,[],"{'blur_score': 50.96707063465783, 'brightness': 135.8574924468994, 'contrast': 72.70681290361556, 'noise_level': 0.5739456723308901}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_045.png
True,[],"{'blur_score': 146.53756094559503, 'brightness': 155.07185745239258, 'contrast': 62.38346993104329, 'noise_level': 0.23154608426597686}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_048.png
True,[],"{'blur_score': 207.88325209321758, 'brightness': 113.6385850906372, 'contrast': 53.135763242435175, 'noise_level': 0.41882312316381864}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_055.png
True,[],"{'blur_score': 145.13099344660307, 'brightness': 119.43431091308594, 'contrast': 55.662189570119146, 'noise_level': 0.34597459791326135}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_047.png
True,[],"{'blur_score': 148.63756062224275, 'brightness': 117.63021469116211, 'contrast': 43.557304679876964, 'noise_level': 0.6375342901078398}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_035.png
True,[],"{'blur_score': 103.92952438824338, 'brightness': 118.88607597351074, 'contrast': 57.3203401921989, 'noise_level': 0.2532477299743927}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_038.png
True,[],"{'blur_score': 70.64640472846708, 'brightness': 144.19130516052246, 'contrast': 72.37963045008131, 'noise_level': 0.6186822928291124}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_051.png
True,[],"{'blur_score': 202.59272488447345, 'brightness': 186.22947216033936, 'contrast': 60.06209073945066, 'noise_level': 0.28840026024200494}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_062.png
True,[],"{'blur_score': 70.18609638580529, 'brightness': 136.36776447296143, 'contrast': 67.56782434785197, 'noise_level': 0.6254217343641023}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_057.png
True,[],"{'blur_score': 74.05423335681189, 'brightness': 135.78054523468018, 'contrast': 64.52365943410798, 'noise_level': 0.6132525816307095}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_058.png
True,[],"{'blur_score': 111.03098858315116, 'brightness': 119.34965324401855, 'contrast': 58.08605626874255, 'noise_level': 0.2705724084898714}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_039.png
True,[],"{'blur_score': 98.47079592960561, 'brightness': 118.0545072555542, 'contrast': 46.56161034918542, 'noise_level': 0.330421025194212}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_056.png
True,[],"{'blur_score': 134.4761429588316, 'brightness': 116.48742866516113, 'contrast': 58.31391444057481, 'noise_level': 0.4208880133341137}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_060.png
True,[],"{'blur_score': 189.6126067882542, 'brightness': 123.6172685623169, 'contrast': 67.36325807519133, 'noise_level': 0.5930972536750027}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_059.png
True,[],"{'blur_score': 169.51884690851767, 'brightness': 117.82537937164307, 'contrast': 69.38173388157226, 'noise_level': 0.6151702796300276}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_050.png
True,[],"{'blur_score': 105.20725072821003, 'brightness': 120.42630386352539, 'contrast': 59.43066969540045, 'noise_level': 0.33634710999093664}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_042.png
True,[],"{'blur_score': 83.042142892801, 'brightness': 146.83349227905273, 'contrast': 66.86329875374048, 'noise_level': 0.6490760762103159}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_054.png
True,[],"{'blur_score': 274.71198237340644, 'brightness': 132.35047054290771, 'contrast': 59.36944307386233, 'noise_level': 0.6619263927132026}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_061.png
True,[],"{'blur_score': 126.9297909256993, 'brightness': 125.07455444335938, 'contrast': 57.01695843808115, 'noise_level': 0.29616784709084354}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_037.png
False,['too_blurry'],"{'blur_score': 44.316890964542836, 'brightness': 121.72612857818604, 'contrast': 76.11558713783637, 'noise_level': 0.5315613267172209}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_049.png
True,[],"{'blur_score': 63.19748468965463, 'brightness': 145.89975261688232, 'contrast': 70.10823019921045, 'noise_level': 0.5815288689872821}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_053.png
True,[],"{'blur_score': 116.7213404711183, 'brightness': 118.38585948944092, 'contrast': 52.657675243008704, 'noise_level': 0.28974198887663055}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_041.png
True,[],"{'blur_score': 109.04223418887705, 'brightness': 117.81090450286865, 'contrast': 59.46227078730019, 'noise_level': 0.2902853599751963}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_040.png
True,[],"{'blur_score': 101.31334017559038, 'brightness': 118.41995143890381, 'contrast': 58.40915313872804, 'noise_level': 0.286960936798362}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_036.png
True,[],"{'blur_score': 120.52289007644866, 'brightness': 127.55564975738525, 'contrast': 59.74503135508032, 'noise_level': 0.34457407240599003}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_044.png
True,[],"{'blur_score': 71.22680712517104, 'brightness': 138.22963047027588, 'contrast': 72.0795712754205, 'noise_level': 0.6211773601186621}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_052.png
True,[],"{'blur_score': 55.81146875923787, 'brightness': 146.8263349533081, 'contrast': 68.33192112230367, 'noise_level': 0.49083609285684643}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_064.png
True,[],"{'blur_score': 145.50850276171332, 'brightness': 135.91640281677246, 'contrast': 43.744665791126295, 'noise_level': 0.28336452808820073}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000588_006.png
True,[],"{'blur_score': 176.179684907466, 'brightness': 170.95172786712646, 'contrast': 57.66696619540831, 'noise_level': 0.2644237355324166}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_005.png
True,[],"{'blur_score': 209.22323868278178, 'brightness': 192.98083782196045, 'contrast': 46.26265838165459, 'noise_level': 0.25765629548664293}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_011.png
True,[],"{'blur_score': 95.3347460842042, 'brightness': 122.8049201965332, 'contrast': 55.30657476601367, 'noise_level': 0.27962932676029756}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000588_003.png
True,[],"{'blur_score': 97.68755280516689, 'brightness': 124.89833736419678, 'contrast': 51.31610402971586, 'noise_level': 0.29409215749496054}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000588_002.png
True,[],"{'blur_score': 55.652532662494195, 'brightness': 118.22197341918945, 'contrast': 66.87981069752227, 'noise_level': 0.5808163068878378}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_010.png
True,[],"{'blur_score': 55.11503501888001, 'brightness': 118.2737979888916, 'contrast': 69.768766040009, 'noise_level': 0.5506653105930013}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000586_000.png
True,[],"{'blur_score': 64.2653122612819, 'brightness': 128.65328311920166, 'contrast': 70.24349168215275, 'noise_level': 0.5732535091464455}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000586_001.png
True,[],"{'blur_score': 179.1820768952007, 'brightness': 169.52900981903076, 'contrast': 47.08926744448107, 'noise_level': 0.31465386383575594}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_004.png
True,[],"{'blur_score': 107.82680843135675, 'brightness': 128.24863719940186, 'contrast': 51.4313408053144, 'noise_level': 0.2749857737468273}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000588_004.png
True,[],"{'blur_score': 66.44746707967352, 'brightness': 127.9484338760376, 'contrast': 72.01614722523333, 'noise_level': 0.5996401056664188}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_006.png
False,['too_blurry'],"{'blur_score': 20.45913656911216, 'brightness': 163.0561065673828, 'contrast': 44.0598922622118, 'noise_level': 0.3079692193861568}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000589_000.png
True,[],"{'blur_score': 181.11431217789868, 'brightness': 163.78404903411865, 'contrast': 51.631899585960596, 'noise_level': 0.30740884919175804}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_001.png
True,[],"{'blur_score': 225.14423935192337, 'brightness': 133.92607593536377, 'contrast': 69.05324685625003, 'noise_level': 0.29649902947554174}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_066.png
True,[],"{'blur_score': 72.08352796680992, 'brightness': 110.75222492218018, 'contrast': 69.85825556933351, 'noise_level': 0.5797213651268339}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000587_000.png
True,[],"{'blur_score': 89.2816115244641, 'brightness': 130.59184455871582, 'contrast': 47.578202820441334, 'noise_level': 0.2888966338403267}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000588_001.png
True,[],"{'blur_score': 167.60550229797082, 'brightness': 139.6911163330078, 'contrast': 71.11988961232987, 'noise_level': 0.23558866924441207}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_003.png
True,[],"{'blur_score': 56.120506913368445, 'brightness': 118.82519245147705, 'contrast': 68.92111503098131, 'noise_level': 0.5722967600350952}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_012.png
True,[],"{'blur_score': 116.06078879249614, 'brightness': 116.63432216644287, 'contrast': 49.443508039933604, 'noise_level': 0.3615997668241717}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_017.png
True,[],"{'blur_score': 51.85767242818838, 'brightness': 121.03146648406982, 'contrast': 68.21263008268397, 'noise_level': 0.5637112166926482}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_013.png
True,[],"{'blur_score': 69.64041947707204, 'brightness': 159.40438270568848, 'contrast': 64.56829627178361, 'noise_level': 0.305909528939293}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000590_000.png
True,[],"{'blur_score': 58.99941731922081, 'brightness': 114.86538314819336, 'contrast': 69.36658263149674, 'noise_level': 0.5754309933279633}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_015.png
True,[],"{'blur_score': 60.657108111074194, 'brightness': 109.36812019348145, 'contrast': 73.49972872047627, 'noise_level': 0.5628948601139417}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000585_000.png
True,[],"{'blur_score': 57.282210629825386, 'brightness': 110.03965663909912, 'contrast': 65.19868518081357, 'noise_level': 0.5613851404146143}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_016.png
True,[],"{'blur_score': 89.79728645888099, 'brightness': 128.0711727142334, 'contrast': 65.17394176585644, 'noise_level': 0.6324323614749684}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000584_000.png
True,[],"{'blur_score': 66.33375018348212, 'brightness': 131.7816457748413, 'contrast': 70.33741045277712, 'noise_level': 0.6261882935914865}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_007.png
True,[],"{'blur_score': 153.17445794097148, 'brightness': 157.24394035339355, 'contrast': 45.591606068782106, 'noise_level': 0.3138229080335694}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_000.png
True,[],"{'blur_score': 54.76246576238191, 'brightness': 118.00040626525879, 'contrast': 71.85608043165853, 'noise_level': 0.5630990492532998}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_008.png
True,[],"{'blur_score': 56.172745130846124, 'brightness': 115.95308113098145, 'contrast': 70.15640102232913, 'noise_level': 0.5707310433142003}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_009.png
True,[],"{'blur_score': 113.6522553105304, 'brightness': 133.53537559509277, 'contrast': 49.049278195809535, 'noise_level': 0.2899547775585864}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000588_005.png
False,['too_blurry'],"{'blur_score': 49.185324629055685, 'brightness': 111.83750247955322, 'contrast': 71.24720392519758, 'noise_level': 0.5671580333594797}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_014.png
False,['too_blurry'],"{'blur_score': 28.83066071461417, 'brightness': 152.14507389068604, 'contrast': 50.828980012366536, 'noise_level': 0.28823506902838136}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000588_000.png
True,[],"{'blur_score': 177.15999125985758, 'brightness': 168.1889238357544, 'contrast': 52.92217816562924, 'noise_level': 0.264749318214958}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_002.png
True,[],"{'blur_score': 184.49326895523333, 'brightness': 128.78184032440186, 'contrast': 49.87593580096665, 'noise_level': 0.5154477837824983}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000583_065.png
True,[],"{'blur_score': 65.37183705950062, 'brightness': 131.99238204956055, 'contrast': 64.79533412839103, 'noise_level': 0.6263634842732471}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000602_000.png
True,[],"{'blur_score': 131.19755830637587, 'brightness': 161.22744274139404, 'contrast': 63.776871496463876, 'noise_level': 0.3022985210056517}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000606_000.png
True,[],"{'blur_score': 58.58733217281315, 'brightness': 118.73689079284668, 'contrast': 68.61813730692575, 'noise_level': 0.5526388056245239}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000596_000.png
False,['too_blurry'],"{'blur_score': 15.200813020382157, 'brightness': 174.27201747894287, 'contrast': 38.25633253625484, 'noise_level': 0.2900421729101039}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000612_000.png
True,[],"{'blur_score': 77.68535330678787, 'brightness': 119.43760204315186, 'contrast': 65.94402198799831, 'noise_level': 0.6187884871807275}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000597_001.png
True,[],"{'blur_score': 70.3940425337413, 'brightness': 132.6293478012085, 'contrast': 70.93901423667941, 'noise_level': 0.6071017087902646}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000594_000.png
True,[],"{'blur_score': 69.0035181897365, 'brightness': 131.61572265625, 'contrast': 66.17248954082247, 'noise_level': 0.6272306381500896}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000604_000.png
True,[],"{'blur_score': 87.3790054321289, 'brightness': 103.23277282714844, 'contrast': 70.05709505498614, 'noise_level': 0.3003172263889822}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000599_000.png
False,['too_blurry'],"{'blur_score': 47.36426136377031, 'brightness': 160.76286792755127, 'contrast': 67.87158416437774, 'noise_level': 0.43216741339267434}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000609_000.png
True,[],"{'blur_score': 60.292470774784306, 'brightness': 131.37279224395752, 'contrast': 72.52044660481118, 'noise_level': 0.6082152495620033}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000613_000.png
False,['too_blurry'],"{'blur_score': 45.42309823074811, 'brightness': 166.70930004119873, 'contrast': 52.276373358608645, 'noise_level': 0.2994986699272855}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000611_000.png
False,['too_blurry'],"{'blur_score': 28.474964272565558, 'brightness': 172.4836597442627, 'contrast': 44.28839150683852, 'noise_level': 0.34918682705759824}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000593_000.png
True,[],"{'blur_score': 110.78261264494267, 'brightness': 156.7910327911377, 'contrast': 68.80931227728504, 'noise_level': 0.25366770763614765}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000610_000.png
True,[],"{'blur_score': 166.94700219631173, 'brightness': 156.62773609161377, 'contrast': 68.4513349990856, 'noise_level': 0.35015417560517376}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000613_002.png
True,[],"{'blur_score': 62.296599314024206, 'brightness': 129.82001113891602, 'contrast': 68.78344161762513, 'noise_level': 0.6236456288336045}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000592_000.png
True,[],"{'blur_score': 137.32596470195722, 'brightness': 156.9965467453003, 'contrast': 63.25101759997242, 'noise_level': 0.2737312404743566}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000600_000.png
False,['too_blurry'],"{'blur_score': 48.15365506746366, 'brightness': 108.16290950775146, 'contrast': 65.94267273131646, 'noise_level': 0.5273501507059956}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_019.png
False,['too_blurry'],"{'blur_score': 23.550670596872806, 'brightness': 166.02777099609375, 'contrast': 48.478057492117316, 'noise_level': 0.2632981953989134}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000607_000.png
True,[],"{'blur_score': 204.39831422356286, 'brightness': 116.13181209564209, 'contrast': 48.632033779212016, 'noise_level': 0.43160004357057974}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000608_002.png
True,[],"{'blur_score': 65.78719948577688, 'brightness': 112.54444313049316, 'contrast': 68.85108947322178, 'noise_level': 0.5493467807244536}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000597_002.png
True,[],"{'blur_score': 65.60369600349804, 'brightness': 113.44924736022949, 'contrast': 69.42184952434981, 'noise_level': 0.5661312879711703}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000597_000.png
True,[],"{'blur_score': 89.64865659340285, 'brightness': 132.64660263061523, 'contrast': 71.03842319972162, 'noise_level': 0.293464590874681}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000598_000.png
True,[],"{'blur_score': 204.6562133457689, 'brightness': 142.14354038238525, 'contrast': 61.58600614849638, 'noise_level': 0.3447424634494175}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000610_001.png
False,['too_blurry'],"{'blur_score': 20.96049351623151, 'brightness': 107.1810712814331, 'contrast': 38.46726997483491, 'noise_level': 0.3699929203996624}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000608_001.png
True,[],"{'blur_score': 53.51810937747359, 'brightness': 119.41855239868164, 'contrast': 68.1932789064336, 'noise_level': 0.5704470584191089}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000591_018.png
False,['too_blurry'],"{'blur_score': 23.7346674226128, 'brightness': 159.65594291687012, 'contrast': 59.674669642515774, 'noise_level': 0.30580813433238363}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000595_000.png
True,[],"{'blur_score': 54.41597946415641, 'brightness': 114.57799243927002, 'contrast': 64.33797001419886, 'noise_level': 0.5710294274434091}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000592_001.png
True,[],"{'blur_score': 62.85929809067966, 'brightness': 133.89259815216064, 'contrast': 68.10752848654587, 'noise_level': 0.5713894082963419}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000613_001.png
True,[],"{'blur_score': 136.49788093566895, 'brightness': 72.46096611022949, 'contrast': 87.39013336901581, 'noise_level': 0.1911360336412813}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000609_001.png
False,['too_blurry'],"{'blur_score': 29.429561610201745, 'brightness': 144.1613473892212, 'contrast': 61.57997089043624, 'noise_level': 0.31303095015711724}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000603_000.png
True,[],"{'blur_score': 109.54040039687878, 'brightness': 137.95184707641602, 'contrast': 66.97984848344883, 'noise_level': 0.2302459534188013}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000605_000.png
True,[],"{'blur_score': 131.13919061646084, 'brightness': 103.00842380523682, 'contrast': 48.61130305854741, 'noise_level': 0.4104883664822482}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000608_003.png
False,['too_blurry'],"{'blur_score': 25.367447886557784, 'brightness': 105.93543338775635, 'contrast': 37.76135095436845, 'noise_level': 0.39419923288703956}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000608_000.png
True,[],"{'blur_score': 83.30933089847895, 'brightness': 117.6207275390625, 'contrast': 70.04564873715232, 'noise_level': 0.6378996706735666}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000592_002.png
True,[],"{'blur_score': 67.21306468913099, 'brightness': 131.4113073348999, 'contrast': 67.7825651660725, 'noise_level': 0.6199368261015831}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000601_000.png
True,[],"{'blur_score': 195.08442101452601, 'brightness': 170.67473220825195, 'contrast': 61.22966034377122, 'noise_level': 0.28545861670545586}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000621_005.png
False,"['too_blurry', 'low_contrast']","{'blur_score': 23.550022112423903, 'brightness': 110.4716567993164, 'contrast': 29.846272269351022, 'noise_level': 0.41337181311423976}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000620_002.png
True,[],"{'blur_score': 55.4710477084991, 'brightness': 110.98142051696777, 'contrast': 67.75681263665334, 'noise_level': 0.5475224777575353}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000618_000.png
False,['too_blurry'],"{'blur_score': 17.138950684150586, 'brightness': 158.63030242919922, 'contrast': 43.9503795746099, 'noise_level': 0.3006216101990731}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000621_004.png
True,[],"{'blur_score': 136.43667016997466, 'brightness': 123.00087642669678, 'contrast': 68.33122920987623, 'noise_level': 0.40003312258754087}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000618_007.png
True,[],"{'blur_score': 182.75027385813883, 'brightness': 169.40543842315674, 'contrast': 57.40323439323436, 'noise_level': 0.35005358095571526}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000619_002.png
True,[],"{'blur_score': 67.9069108556204, 'brightness': 96.81978797912598, 'contrast': 69.55784163634101, 'noise_level': 0.5132529005264221}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000621_011.png
True,[],"{'blur_score': 61.1183512161806, 'brightness': 120.15503883361816, 'contrast': 64.92151081033056, 'noise_level': 0.4776653933948495}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000618_008.png
True,[],"{'blur_score': 72.45894619640498, 'brightness': 144.6363067626953, 'contrast': 60.140247021259306, 'noise_level': 0.6282791823789378}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000619_000.png
True,[],"{'blur_score': 153.22090602874826, 'brightness': 157.42970943450928, 'contrast': 60.032114392928605, 'noise_level': 0.34823107789306174}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000621_007.png
True,[],"{'blur_score': 207.36898770798695, 'brightness': 118.34053802490234, 'contrast': 64.13808669524367, 'noise_level': 0.4005088972815003}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000618_010.png
True,[],"{'blur_score': 139.75491874841694, 'brightness': 155.2168836593628, 'contrast': 65.52233039816731, 'noise_level': 0.3364281056828466}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000621_006.png
True,[],"{'blur_score': 181.96445648577992, 'brightness': 131.8931427001953, 'contrast': 55.067554643289036, 'noise_level': 0.41632385609765143}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000621_003.png
True,[],"{'blur_score': 159.98466140344678, 'brightness': 127.55955791473389, 'contrast': 69.08972567945585, 'noise_level': 0.2942159509104969}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000618_005.png
True,[],"{'blur_score': 54.09373976416737, 'brightness': 106.48871421813965, 'contrast': 63.21542460110086, 'noise_level': 0.515577576878917}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000621_001.png
True,[],"{'blur_score': 63.54494849975163, 'brightness': 128.04602146148682, 'contrast': 64.86580294458513, 'noise_level': 0.5968358548220725}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000614_000.png
True,[],"{'blur_score': 74.33002128334192, 'brightness': 108.56371879577637, 'contrast': 71.22863047986914, 'noise_level': 0.5058488943390457}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000618_006.png
True,[],"{'blur_score': 177.5914134979248, 'brightness': 127.12896919250488, 'contrast': 73.6887913622648, 'noise_level': 0.4348796691301602}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000618_004.png
True,[],"{'blur_score': 64.94119825103462, 'brightness': 107.21985626220703, 'contrast': 58.20410287507575, 'noise_level': 0.4939581267985874}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000618_011.png
True,[],"{'blur_score': 80.50436905778653, 'brightness': 114.99844074249268, 'contrast': 65.47913034272447, 'noise_level': 0.598708555214774}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000621_009.png
True,[],"{'blur_score': 82.28174932800067, 'brightness': 138.48571109771729, 'contrast': 72.48018897726001, 'noise_level': 0.6117344623781469}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000620_000.png
True,[],"{'blur_score': 62.53490931993292, 'brightness': 110.39171600341797, 'contrast': 67.35946701989904, 'noise_level': 0.5447240266047083}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000621_008.png
True,[],"{'blur_score': 108.79791932360968, 'brightness': 132.07086181640625, 'contrast': 68.70901256982954, 'noise_level': 0.2922458556981408}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000613_004.png
True,[],"{'blur_score': 85.60036908258076, 'brightness': 104.49725532531738, 'contrast': 71.36357458231225, 'noise_level': 0.5590980620623146}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000621_000.png
True,[],"{'blur_score': 65.53230005246493, 'brightness': 119.70884227752686, 'contrast': 62.44532110017728, 'noise_level': 0.5436248850670868}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000621_010.png
True,[],"{'blur_score': 96.2833420278171, 'brightness': 116.80208206176758, 'contrast': 73.08205387560677, 'noise_level': 0.6035528975484356}",/content/drive/MyDrive/Chest_Xray_Dataset/images_001/images/00000618_003.png
